episode_id,well,start_row_idx,end_row_idx_exclusive,start_suffix_offset,rows,suffix_rows,audit_start_row_idx,audit_start_suffix_offset,start_suffix_fraction,episode_suffix_fraction,rows_from_last_within5_to_episode_start,rows_from_episode_end_to_next_within5,pre128_error_slope_ft_per_row,pre128_error_start_ft,pre128_error_end_ft,mean_error_ft,rmse_ft,error_std_ft,error_slope_ft_per_row,error_sign_consistency,max_abs_error_ft,episode_sse,last_known_tvt,last_known_md,episode_start_md_since,episode_end_md_since,shard_index
0d99f8e4:000,0d99f8e4,4943,5266,3244,323,5823,4815,3116,0.5571011506096514,0.055469689163661344,86,112.0,0.03411835057681743,5.572265625,10.0,12.962588283668731,13.04938577083163,1.5025890935572404,-0.0003163198361597372,1.0,15.3115234375,55002.529485702515,11199.34,12132.0,3245.0,3567.0,3
0dc5e64d:000,0dc5e64d,3182,4869,1870,1687,4879,3054,1742,0.3832752613240418,0.34576757532281205,1,114.0,0.017151608176337037,0.01953125,2.150390625,16.41951897784529,16.599962815665435,2.4409346606686486,0.0032626408021290423,1.0,20.1845703125,464867.63736724854,10861.64,12103.0,1871.0,3557.0,2
0dc5e64d:001,0dc5e64d,5337,6191,4025,854,4879,5209,3897,0.8249641319942611,0.1750358680057389,241,,-0.0028752884221282158,-8.94921875,-9.94921875,-20.53196355386417,22.05951159496824,8.06601044081469,-0.03187433948950221,1.0,35.326171875,415575.2322444916,10861.64,12103.0,4026.0,4879.0,2
0dc835f3:000,0dc835f3,3863,4281,3012,418,4428,3735,2884,0.6802168021680217,0.09439927732610659,374,175.0,0.03430523092636279,-12.544921875,-9.9501953125,-13.159761419706937,13.263682723222585,1.657093467100184,0.005062183108496588,1.0,15.6357421875,73536.76678180695,10687.83,11508.0,3013.0,3430.0,2
0e5e560d:000,0e5e560d,4469,4896,2826,427,3253,4341,2698,0.8687365508761143,0.13126344912388566,240,,-0.06104370910722767,14.630859375,9.93359375,18.024400340310304,18.398861540334064,3.693114993146811,0.025769817972778452,1.0,20.984375,144547.23125362396,11012.59,12207.0,2827.0,3253.0,3
109d9d70:000,109d9d70,3254,5851,1618,2597,4215,3126,1490,0.3838671411625148,0.6161328588374851,753,,-0.02215424450167237,-5.8369140625,-9.9052734375,-20.685897339478245,20.973943888334553,3.4640977889738034,-0.002878180466022824,1.0,31.0068359375,1142436.7188339233,12228.18,13641.0,1619.0,4215.0,0
10a1281a:000,10a1281a,4260,4826,2516,566,5609,4132,2388,0.44856480656088427,0.10090925298627207,47,,-0.036166032009826786,-4.9521484375,-9.9150390625,-13.363189805101591,13.487373706900927,1.8260360736938894,-0.0059051286573583925,1.0,19.1455078125,102960.635222435,11257.52,12340.0,2517.0,3082.0,1
10a1281a:001,10a1281a,5413,5972,3669,559,5609,5285,3541,0.6541272954180781,0.09966125869138884,1200,,-0.013146020972757107,-8.0966796875,-9.982421875,-13.72516666200805,13.844287225797027,1.8122055320712191,-0.003169390497521359,1.0,17.056640625,107140.337433815,11257.52,12340.0,3670.0,4228.0,1
10a1281a:002,10a1281a,6027,6395,4283,368,5609,5899,4155,0.7635942235692637,0.06560884293100375,1814,,0.058759903431899206,-14.9990234375,-9.978515625,-12.881862474524457,12.991654658973165,1.685440584968145,-0.006053270640053075,1.0,16.001953125,62112.177406311035,11257.52,12340.0,4284.0,4651.0,1
10a1281a:003,10a1281a,6473,6638,4729,165,5609,6345,4601,0.843109288643252,0.029417008379390267,2260,,0.02972258431770452,-12.720703125,-9.9658203125,-10.876284327651515,10.88580833479319,0.45526072303121906,0.0021015020795487937,1.0,11.697265625,19552.635811805725,11257.52,12340.0,4730.0,4894.0,1
10a1281a:004,10a1281a,6695,7353,4951,658,5609,6567,4823,0.882688536280977,0.117311463719023,2482,,0.023056357187614448,-11.201171875,-9.9599609375,-14.168673715330547,14.241868786496733,1.4420512058492299,-0.004943665460656305,1.0,16.1259765625,133462.6838579178,11257.52,12340.0,4952.0,5609.0,1
113011eb:000,113011eb,2707,4561,1418,1854,3272,2579,1290,0.43337408312958436,0.5666259168704156,229,,0.012077911326658636,7.12109375,9.9443359375,37.3970068938781,38.2735023582816,8.144007499297915,0.011165815485155951,1.0,50.3037109375,2715852.2620544434,12534.83,13382.0,1419.0,3272.0,2
11d0f5ac:000,11d0f5ac,2759,6378,1264,3619,4883,2631,1136,0.25885725988122055,0.7411427401187795,18,,-0.021986503999238922,-4.140625,-9.9931640625,-27.883135772140093,28.27950193060979,4.718153129749415,-0.00292261804038051,1.0,35.8603515625,2894223.70035553,10917.26,11931.0,1265.0,4883.0,1
12203f2a:000,12203f2a,4773,4991,3043,218,3261,4645,2915,0.9331493406930389,0.06685065930696106,116,,-0.04954121982062437,-3.955078125,-9.98046875,-14.579486811926605,14.638823812456556,1.3167106413344143,-0.0067690383460147835,1.0,15.92578125,46716.34544944763,12031.41,12853.0,3044.0,3261.0,0
122bd617:000,122bd617,4276,6408,2438,2132,4570,4148,2310,0.5334792122538293,0.4665207877461707,111,,-0.04604496211059101,-4.1826171875,-9.9853515625,-24.0681747808689,24.52356161408647,4.704044744413217,-0.002476767310588101,1.0,33.4873046875,1282195.618279457,10813.01,11784.0,2439.0,4570.0,1
125be846:000,125be846,2158,2384,635,226,6510,2030,507,0.09754224270353302,0.034715821812596005,76,49.0,0.06583395180652439,2.9599609375,9.9482421875,12.596658082134956,12.649479223199089,1.1547855991176572,0.008034467365632268,1.0,14.4384765625,36162.10736370087,11459.09,12226.0,636.0,861.0,1
125be846:001,125be846,3418,4675,1895,1257,6510,3290,1767,0.2910906298003072,0.19308755760368665,86,,0.07556630141393232,2.478515625,10.0,15.437939725039778,15.57672239466952,2.074680121521796,-0.0012320532562855495,1.0,18.9169921875,304991.29066467285,11459.09,12226.0,1896.0,3152.0,1
125be846:002,125be846,4860,5039,3337,179,6510,4732,3209,0.5125960061443933,0.02749615975422427,1528,,0.004396394940222429,8.490234375,9.98046875,10.424455525488828,10.425941336464462,0.1760106488364284,-0.0019385132400403825,1.0,10.6435546875,19457.345242500305,11459.09,12226.0,3338.0,3516.0,1
125be846:003,125be846,5299,7476,3776,2177,6510,5171,3648,0.5800307219662059,0.33440860215053764,1967,,-0.002707494831067742,9.634765625,9.966796875,14.7090763342616,14.834641038645275,1.9260446875199861,-0.0010243197125923656,1.0,18.7412109375,479084.93322086334,11459.09,12226.0,3777.0,5953.0,1
1285a37b:000,1285a37b,3410,3565,1604,155,5597,3282,1476,0.28658209755226016,0.027693407182419152,535,592.0,-0.014698307279745011,-7.576171875,-9.951171875,-10.896616683467743,10.904692228856035,0.4195920157077149,-0.002913549404224807,1.0,11.484375,18431.408453941345,12755.8,13811.0,1605.0,1759.0,0
1285a37b:001,1285a37b,3608,3785,1802,177,5597,3480,1674,0.3219581918885117,0.03162408433089155,733,372.0,0.01675032800947915,-11.17578125,-9.9931640625,-11.011034604519773,11.019348849919908,0.42797898815157964,-0.0015570859710433943,1.0,11.533203125,21492.41068649292,12755.8,13811.0,1803.0,1979.0,0
1295a25b:000,1295a25b,4074,4435,2588,361,5551,3946,2460,0.46622230228787603,0.0650333273284093,290,,0.0411248143351006,5.849609375,9.947265625,18.51892529432133,19.054290549094418,4.485018870936275,0.0012872221447706392,1.0,25.162109375,131066.8217868805,11752.77,12547.0,2589.0,2949.0,3
