variant,feature,mean_importance,std_importance,folds
lgb_candidate_error_ranker,multiobs_score_likpf_mean,0.8,0.8366600265340756,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_nearby_majority_diff_k8_gate_x_dense_family,0.6,0.5477225575051662,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_nearest_other_closer_gate_x_dense_family,0.6,0.8944271909999159,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_own_z_gt2p0_corr_abs_c40,0.6,0.8944271909999159,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_own_z_gt2p0_gate_x_dense_family,0.6,0.5477225575051661,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_nearest_other_closer_clip_hit_c40,0.6,0.8944271909999159,5
lgb_candidate_error_ranker,copcf_gate_own_z_gt2p0,0.4,0.5477225575051661,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_any_outlier_signal_k8_gate_x_candidate,0.4,0.5477225575051661,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_0p999_count_x_candidate,0.4,0.8944271909999159,5
lgb_candidate_error_ranker,copcf_typewell_native_overlap_1_any_outlier_signal_k8_clip_hit_c40,0.4,0.5477225575051661,5
lgb_candidate_error_ranker,multiobs_score_mean,0.4,0.5477225575051662,5
lgb_candidate_error_ranker,multiobs_score_pf_ancc,0.4,0.5477225575051661,5
lgb_candidate_error_ranker,multiobs_top1_mae,0.4,0.8944271909999159,5
lgb_candidate_error_ranker,copcf_any_configured_gate,0.2,0.447213595499958,5
