members,best_member_rmse,full_oof_weights_diagnostic,full_oof_rmse_diagnostic,crossfit_rmse,crossfit_delta_vs_best_member,crossfit_folds_beating_best_parent,crossfit_fold_weights
exp192_likpf|likpf_mean|exp192_pf_ancc,11.544811567971532,"[0.4226259661935005, 0.3778041789127154, 0.19956985489378415]",11.285138011516306,11.460057976219504,-0.0847535917520279,2,"[[0.35902012859313737, 0.38832201514857506, 0.25265785625828757], [0.5806449366718742, 0.2384773481539233, 0.18087771517420237], [0.5961016254160107, 0.19544204085584171, 0.2084563337281474], [0.44603683044506165, 0.3480984984822449, 0.20586467107269352], [0.1425737256087626, 0.7205724150144732, 0.13685385937676423]]"
likpf_mean|pf_medoid_k8_m0|exp192_pf_ancc,11.594897672217703,"[0.7103232749456466, 0.061147007791123635, 0.22852971726322976]",11.357361964066866,11.464110281134179,-0.13078739108352444,3,"[[0.6633533225557371, 0.05581896330679738, 0.28082771413746555], [0.658913950648782, 0.12464808291327084, 0.2164379664379472], [0.6349536492433004, 0.11526750805182356, 0.24977884270487602], [0.7372389033535524, 0.022810120435120353, 0.23995097621132735], [0.8559837453266934, 0.0, 0.14401625467330653]]"
pf_medoid_k8_m0|pf_mix_e02|exp192_pf_ancc,12.499353298613801,"[0.46919827223552424, 0.2828098610010671, 0.24799186676340879]",11.417000205464028,11.480861408279152,-1.0184918903346496,5,"[[0.4237648771954977, 0.27846080778012644, 0.29777431502437585], [0.5052031924203096, 0.27272743303790864, 0.22206937454178166], [0.4674043423715327, 0.270287867872771, 0.26230778975569624], [0.4574992233714684, 0.2853324388697586, 0.257168337758773], [0.4970701858910385, 0.31186489540069245, 0.19106491870826905]]"
pf_medoid_k8_m0|pf_temp_t2|exp192_pf_ancc,12.499353298613801,"[0.4714123485171377, 0.28231576606138825, 0.2462718854214741]",11.417739619002274,11.481677525556128,-1.0176757730576735,5,"[[0.42695900997708713, 0.27648447329969095, 0.296556516723222], [0.5066071301071446, 0.2738111128568796, 0.21958175703597577], [0.47001943566794985, 0.26982067666331633, 0.2601598876687339], [0.46127588036934164, 0.28206525920579545, 0.256658860424863], [0.49746565357754696, 0.3135881450488705, 0.18894620137358265]]"
pf_medoid_k8_m0|pf_temp_t4|exp192_pf_ancc,12.499353298613801,"[0.4722546345924747, 0.2793459562171679, 0.24839940919035747]",11.42881896240629,11.492254425296021,-1.00709887331778,5,"[[0.4272449205587432, 0.27466923036972957, 0.2980858490715273], [0.5084218999195675, 0.26896869967043474, 0.22260940040999774], [0.47141735412815666, 0.26653909481213756, 0.2620435510597057], [0.4597529011393542, 0.28207209910376113, 0.25817499975688474], [0.49934365996387814, 0.3090330894414925, 0.1916232505946293]]"
pf_medoid_k8_m0|pf_mix_e05|exp192_pf_ancc,12.499353298613801,"[0.4735730713142738, 0.278236723678116, 0.2481902050076101]",11.429921113405037,11.493763839902364,-1.0055894587114373,5,"[[0.4277303278153529, 0.2745752857589108, 0.29769438642573626], [0.5100307963423651, 0.26721914032322613, 0.22275006333440867], [0.47237788419911103, 0.26544495005435265, 0.26217716574653627], [0.46148678273009003, 0.28091784976473594, 0.257595367505174], [0.5011367922148793, 0.3077131992880768, 0.19115000849704383]]"
exp192_likpf|pf_medoid_k8_m0|sc8,11.544811567971532,"[0.849929309389548, 0.150070690610452, 0.0]",11.512780448797399,11.518685556340493,-0.026126011631038892,3,"[[0.8355276165524582, 0.16447238344754175, 5.0102591012898244e-18], [0.8358347459568711, 0.16416525404312887, 0.0], [0.8733255349125939, 0.12667446508740599, 0.0], [0.8794060572244815, 0.12059394277551846, 0.0], [0.8277438771745489, 0.17225612282545108, 0.0]]"
exp192_likpf|pf_medoid_k8_m0|sc15,11.544811567971532,"[0.8499293093895415, 0.15007069061045858, 0.0]",11.5127804487974,11.518685556340493,-0.026126011631038892,3,"[[0.8355276165524569, 0.16447238344754322, 0.0], [0.8358347459568714, 0.16416525404312865, 5.756139552141593e-17], [0.8733255349125935, 0.1266744650874066, 7.074216304292118e-18], [0.8794060572244835, 0.12059394277551647, 0.0], [0.8277438771745493, 0.1722561228254507, 0.0]]"
exp192_likpf|sc8|sc15,11.544811567971532,"[1.0, 2.168404344971009e-19, 0.0]",11.544811567971532,11.544811567971532,0.0,0,"[[1.0, 0.0, 2.93214029558704e-17], [0.9999999999999998, 0.0, 1.1142437377119787e-16], [1.0, 0.0, 0.0], [1.0, 1.0842021724855044e-19, 2.997940769177543e-17], [1.0, 0.0, 0.0]]"
selfgr_hmm_a150|sc8|sc15,11.559583960382007,"[1.0, 0.0, 0.0]",11.559583960382007,11.559583960382007,0.0,0,"[[1.0, 0.0, 0.0], [1.0, 1.3877787807814457e-17, 0.0], [1.0, 2.168404344971009e-19, 0.0], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0]]"
exp192_likpf|pf_medoid_k8_m0|pf_medoid_k8_m1,11.544811567971532,"[0.8096667514013463, 0.1399284884382585, 0.050404760160395225]",11.50878337642803,11.560965473497266,0.01615390552573359,4,"[[0.8082943059585587, 0.1544355728520988, 0.03727012118934251], [0.8259720908087947, 0.16189192415567466, 0.012135985035530643], [0.8733255349125951, 0.12667446508740493, 0.0], [0.8116886720289026, 0.10194922564613926, 0.08636210232495815], [0.7052419697318293, 0.14529404407674423, 0.14946398619142648]]"
hmm_peer_atlas|sc8|sc15,11.569941914757122,"[1.0, 0.0, 0.0]",11.569941914757122,11.569941914757122,0.0,0,"[[1.0, 4.336808689942018e-19, 0.0], [1.0, 0.0, 0.0], [1.0, 0.0, 1.54138235102076e-17], [1.0, 2.168404344971009e-19, 0.0], [1.0, 0.0, 0.0]]"
exp192_likpf|pf_medoid_k8_m0|pf_medoid_k8_m2,11.544811567971532,"[0.7893562821449304, 0.15621130567068386, 0.05443241218438578]",11.50582123599321,11.571228919168574,0.026417351197041583,3,"[[0.7407282869305167, 0.17280648023536604, 0.08646523283411718], [0.8358347459568712, 0.16416525404312876, 0.0], [0.8531761547825712, 0.12897403431313798, 0.017849810904290612], [0.8376450529027557, 0.12136098608903197, 0.040993961008212315], [0.6509478246040771, 0.20337376757363543, 0.14567840782228753]]"
hmm_peer_atlas|exact_hmm|sc8,11.569941914757122,"[1.0, 0.0, 2.255439371733163e-19]",11.569941914757122,11.57139360768559,0.001451692928467807,0,"[[1.0, 0.0, 9.824223954287348e-20], [1.0, 0.0, 0.0], [1.0, 0.0, 2.2112492946470548e-18], [1.0, 0.0, 0.0], [0.978715390339892, 0.021284609660107978, 9.675642549763159e-18]]"
hmm_peer_atlas|exact_hmm|sc15,11.569941914757122,"[1.0, 0.0, 2.182342591753161e-17]",11.569941914757122,11.57139360768559,0.001451692928467807,1,"[[1.0, 0.0, 2.132058976010319e-18], [0.9999999999999998, 1.6653345369377348e-16, 0.0], [1.0, 5.551115123125783e-17, 0.0], [1.0, 5.551115123125783e-17, 0.0], [0.9787153903398896, 0.02128460966011031, 0.0]]"
pf_medoid_k8_m0|pf_medoid_k8_m2|pf_temp_t2,12.499353298613801,"[0.46932015192498133, 0.21082968547919856, 0.3198501625958201]",11.544086781868756,11.580117754604075,-0.9192355440097266,5,"[[0.46923962221893384, 0.2005886995664319, 0.3301716782146342], [0.5142944315657205, 0.17432651365330273, 0.3113790547809767], [0.47305682353509343, 0.20818248553506719, 0.31876069092983944], [0.4597579840153426, 0.20383589150114909, 0.3364061244835083], [0.43069517136254354, 0.2686841454179908, 0.30062068321946567]]"
exp192_likpf|pf_medoid_k8_m2|sc8,11.544811567971532,"[0.9561746667922817, 0.04382533320771831, 0.0]",11.540278605785833,11.581678291583414,0.03686672361188137,2,"[[0.9228949395578225, 0.07710506044217746, 1.6946130199699168e-18], [1.0, 0.0, 0.0], [0.9921543019372439, 0.00784569806275609, 1.9724544365871288e-17], [0.9602951961727222, 0.03970480382727775, 1.6692442620870184e-17], [0.8852960489283089, 0.11470395107169107, 0.0]]"
exp192_likpf|pf_medoid_k8_m2|sc15,11.544811567971532,"[0.9561746667922827, 0.04382533320771734, 0.0]",11.540278605785833,11.581678291583415,0.036866723611883145,2,"[[0.9228949395578213, 0.07710506044217866, 1.7337504939870582e-17], [1.0, 0.0, 1.4867175631758863e-17], [0.9921543019372435, 0.007845698062756427, 2.1197357798266446e-19], [0.9602951961727237, 0.03970480382727623, 9.700325684764107e-18], [0.8852960489283073, 0.11470395107169268, 1.1009158140630795e-17]]"
pf_medoid_k8_m0|pf_medoid_k8_m1|pf_temp_t2,12.499353298613801,"[0.4026734243040437, 0.2606987747910908, 0.3366278009048655]",11.546267129509923,11.5848030713293,-0.9145502272845007,5,"[[0.4231816673950029, 0.21480170284663844, 0.36201662975835874], [0.457293815254353, 0.2225164848138529, 0.3201896999317941], [0.39797149428549666, 0.26540723002899996, 0.33662127568550343], [0.38018871405168014, 0.28637408611193854, 0.3334371998363813], [0.3517881095803968, 0.31780317551051346, 0.33040871490908974]]"
pf_medoid_k8_m0|pf_mix_e02|pf_medoid_k8_m2,12.499353298613801,"[0.46844469838967795, 0.31973540666989797, 0.2118198949404241]",11.547319574687931,11.585200922653154,-0.9141523759606471,5,"[[0.4677174698742774, 0.3309458699300616, 0.20133666019566093], [0.5152202056518582, 0.3096555722289591, 0.17512422211918263], [0.4715448693678703, 0.31852737333729847, 0.20992775729483124], [0.4565093402176726, 0.33909614317506753, 0.2043945166072599], [0.4313060538004811, 0.2987586967857142, 0.2699352494138047]]"
pf_medoid_k8_m0|pf_medoid_k8_m1|pf_mix_e02,12.499353298613801,"[0.39962400679452126, 0.26342963265287445, 0.3369463605526043]",11.54741888608323,11.586530549439738,-0.9128227491740635,5,"[[0.41866978548632566, 0.21828323914684433, 0.36304697536683], [0.455629953981096, 0.225466511228686, 0.31890353479021805], [0.395190109434565, 0.26798255853660014, 0.33682733202883475], [0.3756461860402375, 0.2879971845310389, 0.33635662942872363], [0.34996244054910375, 0.32069036655824046, 0.32934719289265574]]"
exp192_likpf|pf_medoid_k8_m1|sc8,11.544811567971532,"[0.9250035068977457, 0.07499649310225426, 3.4833132544836534e-20]",11.535661877696208,11.588945937259387,0.04413436928785508,2,"[[0.9277153372045283, 0.07228466279547172, 1.550290891939752e-17], [0.9640069419783733, 0.03599305802162667, 1.1867670904545659e-18], [1.0, 5.551115123125783e-17, 0.0], [0.894444935634153, 0.10555506436584704, 9.55892010451743e-18], [0.8262305018997906, 0.17376949810020934, 0.0]]"
exp192_likpf|pf_medoid_k8_m1|sc15,11.544811567971532,"[0.9250035068977486, 0.07499649310225137, 4.242773832988616e-18]",11.535661877696208,11.588945937259387,0.04413436928785508,2,"[[0.9277153372045297, 0.0722846627954703, 3.19624965192339e-19], [0.9640069419783759, 0.03599305802162406, 2.260750566057164e-18], [1.0, 0.0, 0.0], [0.8944449356341504, 0.1055550643658495, 1.4229745794635443e-17], [0.8262305018997914, 0.17376949810020847, 0.0]]"
likpf_mean|pf_medoid_k8_m1|pf_medoid_k8_m2,11.594897672217703,"[1.0, 0.0, 2.7510317969354305e-17]",11.594897672217703,11.594897672217703,0.0,1,"[[1.0, 2.949029909160572e-17, 0.0], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.9999999999999998, 1.3877787807814454e-17, 1.3007006167327365e-16]]"
likpf_mean|pf_medoid_k8_m1|sc8,11.594897672217703,"[1.0, 0.0, 0.0]",11.594897672217703,11.594897672217703,0.0,0,"[[1.0, 0.0, 1.36214416565428e-17], [1.0, 0.0, 2.6259252675996975e-18], [1.0, 0.0, 0.0], [1.0, 5.551115123125783e-17, 0.0], [1.0, 0.0, 2.7934722818494054e-18]]"
likpf_mean|pf_medoid_k8_m1|sc15,11.594897672217703,"[0.9999999999999999, 5.551115123125783e-17, 6.716064530911253e-18]",11.594897672217702,11.594897672217703,0.0,1,"[[1.0, 0.0, 0.0], [1.0, 5.551115123125783e-17, 1.1128854547364079e-17], [1.0, 0.0, 3.703228221225133e-17], [0.9999999999999999, 5.551115123125783e-17, 3.5470918317324955e-17], [1.0, 0.0, 0.0]]"
likpf_mean|pf_medoid_k8_m2|sc8,11.594897672217703,"[1.0, 0.0, 0.0]",11.594897672217703,11.594897672217703,0.0,0,"[[1.0, 0.0, 0.0], [1.0, 0.0, 1.0313257267241349e-17], [1.0, 0.0, 6.972820048609284e-18], [1.0, 0.0, 0.0], [1.0, 0.0, 8.640328080343761e-18]]"
likpf_mean|pf_medoid_k8_m2|sc15,11.594897672217703,"[1.0, 0.0, 0.0]",11.594897672217703,11.594897672217703,0.0,0,"[[1.0, 0.0, 0.0], [1.0, 2.7755575615628914e-17, 0.0], [0.9999999999999998, 1.3877787807814454e-16, 1.6261989879348348e-19], [1.0, 0.0, 0.0], [1.0, 5.551115123125783e-17, 2.3939905082538972e-17]]"
likpf_mean|sc8|sc15,11.594897672217703,"[1.0, 1.0842021724855044e-19, 1.1787919369299506e-17]",11.594897672217703,11.594897672217703,0.0,0,"[[1.0, 0.0, 0.0], [1.0, 0.0, 2.344019002423121e-17], [1.0, 0.0, 5.391871116292408e-17], [1.0, 0.0, 0.0], [1.0, 1.6263032587282567e-19, 1.848245192541648e-17]]"
pf_medoid_k8_m0|pf_medoid_k8_m2|pf_temp_t4,12.499353298613801,"[0.47005215052909716, 0.2127931477608803, 0.3171547017100225]",11.55725260427748,11.596015074616128,-0.9033382239976735,5,"[[0.4686339355488313, 0.20244402971640837, 0.3289220347347604], [0.5175188722444308, 0.1758210967529931, 0.3066600310025761], [0.4736856954656884, 0.2102571335422533, 0.31605717099205827], [0.4585153485971106, 0.20515817857027782, 0.3363264728326117], [0.43205303382328464, 0.2717141300324195, 0.29623283614429585]]"
pf_medoid_k8_m0|pf_medoid_k8_m2|pf_mix_e05,12.499353298613801,"[0.47157175395676987, 0.2123890146386655, 0.3160392314045645]",11.558282858352399,11.597101976777775,-0.902251321836026,5,"[[0.4702958000066452, 0.20119917802712298, 0.3285050219662317], [0.518740945071721, 0.17619501410251337, 0.30506404082576566], [0.4757092427005432, 0.2097270112498687, 0.3145637460495881], [0.4590959751192137, 0.20514752173706047, 0.3357565031437259], [0.43394240120446403, 0.27121568356018333, 0.29484191523535264]]"
exp192_likpf|likpf_mean|pf_medoid_k8_m1,11.544811567971532,"[0.5573693430682658, 0.44263065693173426, 0.0]",11.458781039466384,11.59757426487539,0.0527626969038586,0,"[[0.5266750763179094, 0.4733249236820905, 2.1571021633414114e-17], [0.6992716427915775, 0.30072835720842245, 2.9428330399277926e-17], [0.7705855854124896, 0.22941441458751038, 3.567106454770019e-17], [0.5910614853255423, 0.40893851467445774, 1.2420566680294226e-17], [0.21435945449357585, 0.7856405455064241, 0.0]]"
exp192_likpf|likpf_mean|pf_medoid_k8_m2,11.544811567971532,"[0.5573693430682706, 0.4426306569317294, 1.9839476724524632e-18]",11.458781039466382,11.597574264875393,0.05276269690386037,0,"[[0.526675076317912, 0.47332492368208795, 4.861247273184062e-19], [0.6992716427915772, 0.3007283572084228, 3.575530230739056e-17], [0.7705855854124966, 0.22941441458750345, 0.0], [0.591061485325542, 0.40893851467445796, 0.0], [0.21435945449357105, 0.7856405455064288, 0.0]]"
exp192_likpf|likpf_mean|sc8,11.544811567971532,"[0.5573693430682678, 0.44263065693173215, 0.0]",11.458781039466382,11.597574264875393,0.05276269690386037,0,"[[0.5266750763179138, 0.4733249236820862, 0.0], [0.6992716427915788, 0.30072835720842117, 2.953665071705287e-17], [0.7705855854125041, 0.22941441458749576, 0.0], [0.5910614853255441, 0.40893851467445586, 0.0], [0.21435945449357485, 0.785640545506425, 3.8980436246085154e-19]]"
exp192_likpf|likpf_mean|sc15,11.544811567971532,"[0.5573693430682688, 0.44263065693173126, 0.0]",11.458781039466384,11.597574264875394,0.05276269690386215,0,"[[0.5266750763179128, 0.47332492368208723, 1.457559476248138e-18], [0.6992716427915836, 0.3007283572084164, 0.0], [0.7705855854125019, 0.229414414587498, 4.4504682334096145e-17], [0.5910614853255511, 0.40893851467444886, 3.3190577197796217e-18], [0.21435945449357713, 0.7856405455064229, 0.0]]"
pf_medoid_k8_m0|pf_medoid_k8_m1|pf_mix_e05,12.499353298613801,"[0.4026513002193073, 0.2638833675304006, 0.3334653322502922]",11.558505733689778,11.598617931928873,-0.9007353666849287,5,"[[0.4214739515600457, 0.2175587683668491, 0.3609672800731052], [0.4587062575523975, 0.22671726799607936, 0.3145764744515232], [0.39914016881061176, 0.26786010699743973, 0.3329997241919485], [0.37784537297259224, 0.28908764949078003, 0.33306697753662773], [0.3530795892493315, 0.3212789423063521, 0.3256414684443163]]"
pf_medoid_k8_m0|pf_medoid_k8_m1|pf_temp_t4,12.499353298613801,"[0.4018127723890601, 0.26367989975131334, 0.3345073278596266]",11.558541390807365,11.59876916803752,-0.9005841305762807,5,"[[0.4203495355557526, 0.2181666477562241, 0.36148381668802326], [0.45900072884564547, 0.22505706264749994, 0.31594220850685456], [0.3977468055868624, 0.26782256439703894, 0.33443063001609863], [0.3765983583359563, 0.2896501406153561, 0.33375150104868767], [0.3521257324714065, 0.3210016268831336, 0.3268726406454599]]"
likpf_mean|pf_medoid_k8_m0|pf_medoid_k8_m1,11.594897672217703,"[0.9581427371853092, 0.04185726281469079, 3.0211085548637997e-17]",11.593100671370387,11.617328395482915,0.022430723265211228,2,"[[0.9664184491276436, 0.03358155087235629, 0.0], [0.8753774323995706, 0.12462256760042945, 0.0], [0.9160355467510619, 0.08396445324893806, 0.0], [0.9999999999999997, 2.359223927328457e-16, 0.0], [0.9999999999999998, 1.52655665885959e-16, 0.0]]"
likpf_mean|pf_medoid_k8_m0|pf_medoid_k8_m2,11.594897672217703,"[0.9581427371853092, 0.04185726281469072, 9.395604844489803e-19]",11.593100671370385,11.617328395482915,0.022430723265211228,1,"[[0.9664184491276441, 0.033581550872355946, 0.0], [0.8753774323995706, 0.1246225676004294, 7.561422709405751e-19], [0.916035546751061, 0.08396445324893895, 6.9270967376620694e-18], [1.0, 2.7755575615628914e-17, 0.0], [1.0, 0.0, 0.0]]"
likpf_mean|pf_medoid_k8_m0|sc8,11.594897672217703,"[0.9581427371853097, 0.04185726281469021, 0.0]",11.593100671370385,11.617328395482915,0.022430723265211228,1,"[[0.9664184491276451, 0.033581550872354926, 0.0], [0.8753774323995716, 0.12462256760042845, 0.0], [0.9160355467510608, 0.08396445324893931, 0.0], [1.0, 5.551115123125783e-17, 2.9293482799052515e-17], [1.0, 0.0, 2.3334008565552818e-17]]"
likpf_mean|pf_medoid_k8_m0|sc15,11.594897672217703,"[0.9581427371853128, 0.0418572628146871, 0.0]",11.593100671370385,11.617328395482916,0.022430723265213004,1,"[[0.9664184491276431, 0.03358155087235687, 3.491227519915515e-17], [0.8753774323995649, 0.12462256760043511, 2.1732117623088637e-17], [0.9160355467510579, 0.08396445324894201, 1.130687974667154e-18], [0.9999999999999999, 1.1102230246251565e-16, 5.918140025654704e-18], [1.0, 5.551115123125783e-17, 0.0]]"
exp192_likpf|pf_medoid_k8_m1|pf_medoid_k8_m2,11.544811567971532,"[0.9050367446112841, 0.0656025535068537, 0.02936070188186217]",11.533769588577018,11.621495574026374,0.07668400605484216,2,"[[0.8840195699496072, 0.050132605367716264, 0.06584782468267662], [0.9640069419783737, 0.035993058021626306, 1.2812178745496168e-18], [0.9921543019372433, 4.87890977618477e-18, 0.007845698062756713], [0.8886956317544991, 0.1009196186524576, 0.010384749593043438], [0.7496097638181506, 0.1571879247524786, 0.09320231142937085]]"
exp192_likpf|likpf_mean|pf_medoid_k8_m0,11.544811567971532,"[0.5557979572461021, 0.4150834999561495, 0.029118542797748403]",11.457902178956564,11.622665846151204,0.07785427817967161,0,"[[0.5255886623092232, 0.4551374451148806, 0.019273892575896248], [0.6929201734501452, 0.19905304859915407, 0.1080267779507007], [0.7727310782382638, 0.13680595156857003, 0.09046297019316615], [0.5910614853255451, 0.4089385146744548, 0.0], [0.2143594544935774, 0.7856405455064226, 0.0]]"
