candidate_a,candidate_b,layer_a,layer_b,family_a,family_b,rmse_a,rmse_b,better_single_rmse,residual_cosine,equal_50_rmse,equal_50_delta_vs_better,full_oof_opt_weight_b,full_oof_opt_rmse_diagnostic,grid05_weight_b_diagnostic,grid05_rmse_diagnostic,crossfit_weight_b_mean,crossfit_weight_b_std,crossfit_weight_b_min,crossfit_weight_b_max,crossfit_rmse,crossfit_delta_vs_better,crossfit_folds_beating_better_parent,crossfit_fold_weights_b
tvt_densew,exp106_pf_z_ms_scale_8,candidate_path,candidate_path,dense,pf_z_multiseed,20.102567340486292,16.181265632748772,16.181265632748772,0.12280514050259546,13.655034849837875,-2.526230782910897,0.6213881671735554,13.33508272435143,0.6000000000000001,13.3451310777857,0.6179075819562672,0.04128717956613071,0.5400516704676042,0.6530736157742575,13.649193754883342,-2.5320718778654303,5,"[0.6530736157742575, 0.5400516704676042, 0.6124013862118094, 0.6379304403538415, 0.6460807969738231]"
beam_mid,tvt_dense50,candidate_path,candidate_path,beam,dense,16.081738799175714,19.994557766079037,16.081738799175714,0.12136549911468371,13.568844362609932,-2.512894436565782,0.3783848037350741,13.248771102365902,0.4,13.259000239798096,0.3820408193108461,0.04409719010322521,0.3558334061912572,0.4698164847450914,13.606124017112547,-2.4756147820631664,4,"[0.35777995631029136, 0.4698164847450914, 0.3682298928655667, 0.3558334061912572, 0.3585443564420238]"
tvt_densew,exp106_pf_z_ms_scale_5,candidate_path,candidate_path,dense,pf_z_multiseed,20.102567340486292,16.165002967571283,16.165002967571283,0.12369949008093609,13.654805266247724,-2.510197701323559,0.6220508436483111,13.33187597511633,0.6000000000000001,13.342540238030704,0.6185465976935558,0.04130178857225421,0.5405483733096029,0.653371386733741,13.64568239715925,-2.5193205704120327,5,"[0.653371386733741, 0.5405483733096029, 0.6131969294605928, 0.6391451577380559, 0.6464711412257862]"
tvt_densew,exp106_pf_z_ms_scale_3,candidate_path,candidate_path,dense,pf_z_multiseed,20.102567340486292,16.145943119315476,16.145943119315476,0.12358908747537341,13.647641980309105,-2.4983011390063705,0.6226714094024616,13.321458571406989,0.6000000000000001,13.332731406915284,0.6191437647148652,0.04132947610095536,0.5409351047293431,0.653851957497363,13.635654696823293,-2.5102884224921826,5,"[0.653851957497363, 0.5409351047293431, 0.614194218386516, 0.6401149340162977, 0.6466226089448059]"
beam_mid,tvt_densew,candidate_path,candidate_path,beam,dense,16.081738799175714,20.102567340486292,16.081738799175714,0.1211877354535589,13.611499786052406,-2.470239013123308,0.37551674560748066,13.274687816874694,0.4,13.287875338479182,0.37910306010026174,0.04365674568664897,0.35393721984529297,0.4660381665287022,13.626827335460145,-2.4549114637155682,4,"[0.3549899205934281, 0.4660381665287022, 0.3651785434241015, 0.35393721984529297, 0.3553714501097838]"
exp192_beam_mean,pf_medoid_k8_m6,candidate_path,candidate_path,pf_hard_window,pf_medoid,15.677016390009442,15.721455750271643,15.677016390009442,0.42518712145739196,13.252555822612285,-2.4244605673971567,0.49753775856268123,13.252491011663658,0.5,13.252555822612285,0.4975651978133115,0.005493560638842863,0.49006870550078996,0.5041711974131793,13.255408408015949,-2.4216079819934926,5,"[0.49006870550078996, 0.501251776656397, 0.5041711974131793, 0.5002634642070716, 0.49207084528912]"
beam_median,tvt_dense50,candidate_path,candidate_path,beam,dense,15.987519271713838,19.994557766079037,15.987519271713838,0.12602824429899478,13.564257639283086,-2.4232616324307514,0.3745832563484051,13.226779424371154,0.35000000000000003,13.239904551406998,0.37827971714072106,0.04430467881961354,0.35259612338310076,0.46647900034439604,13.58416940554927,-2.403349866164568,4,"[0.35361232025481054, 0.46647900034439604, 0.36440706502628223, 0.3543040766950155, 0.35259612338310076]"
exp106_pf_z_ms_scale_3,pf_medoid_k8_m6,candidate_path,candidate_path,pf_z_multiseed,pf_medoid,16.145943119315476,15.721455750271643,15.721455750271643,0.3987514077467876,13.325651529194117,-2.395804221077526,0.522145467375285,13.32003019497884,0.5,13.325651529194117,0.5212642367715479,0.023702976181074246,0.49506410563740816,0.5649631500422976,13.379012837654832,-2.3424429126168107,4,"[0.49506410563740816, 0.5155942459759192, 0.5649631500422976, 0.5227998262955225, 0.5078998559065924]"
exp106_pf_z_ms_best_lik_seed,pf_medoid_k8_m6,candidate_path,candidate_path,pf_z_multiseed,pf_medoid,16.210069372345863,15.721455750271643,15.721455750271643,0.39424746228604884,13.331121572030582,-2.3903341782410603,0.5252474007069214,13.323732402988696,0.55,13.33083485896404,0.5244506487728318,0.02252282972093016,0.4997050448673933,0.5661941213734462,13.37760900238282,-2.343846747888822,4,"[0.4997050448673933, 0.5212270097574216, 0.5661941213734462, 0.5237389013572332, 0.5113881665086641]"
beam_sm5,pf_medoid_k8_m7,candidate_path,candidate_path,beam,pf_medoid,16.31354225385345,17.04335315378974,16.31354225385345,0.3949545774405822,13.930469160135418,-2.38307309371803,0.4638791710467499,13.914679450580326,0.45,13.917011811319549,0.46420428964941196,0.015492957869706614,0.44150690065340453,0.4833106072564948,13.940796059026775,-2.3727461948266733,5,"[0.4508957017062126, 0.4727493091545456, 0.4725589294764023, 0.4833106072564948, 0.44150690065340453]"
beam_median,tvt_densew,candidate_path,candidate_path,beam,dense,15.987519271713838,20.102567340486292,15.987519271713838,0.12591392634572116,13.607433499235983,-2.3800857724778552,0.3717019409228954,13.252747543727024,0.35000000000000003,13.26302783873172,0.3753292451485968,0.04386810716802846,0.3494298754405879,0.46267204237931336,13.605006819114593,-2.3825124525992454,4,"[0.35081820340866493, 0.46267204237931336, 0.36131955459589254, 0.3524065499185254, 0.3494298754405879]"
exp106_pf_z_ms_scale_5,pf_medoid_k8_m6,candidate_path,candidate_path,pf_z_multiseed,pf_medoid,16.165002967571283,15.721455750271643,15.721455750271643,0.4006604166971039,13.342760846918027,-2.3786949033536153,0.5231987329633242,13.336611842503366,0.5,13.342760846918027,0.5222756750717826,0.024203861111910866,0.4957464593850547,0.5668046354186083,13.397907320421519,-2.323548429850124,4,"[0.4957464593850547, 0.5162227025812475, 0.5668046354186083, 0.5245030728060749, 0.5081015051679276]"
beam_cons,tvt_dense50,candidate_path,candidate_path,beam,dense,16.023008184955053,19.994557766079037,16.023008184955053,0.1379154124966303,13.646316995570995,-2.376691189384058,0.3741129542952277,13.312331755306444,0.35000000000000003,13.324733357175445,0.37767964503849705,0.04374221565996682,0.3517551718471229,0.46473330477512037,13.655497229390589,-2.3675109555644642,4,"[0.3517551718471229, 0.46473330477512037, 0.36417816272370257, 0.35387029828746847, 0.35386128755907087]"
beam_vcons,tvt_dense50,candidate_path,candidate_path,beam,dense,16.047008813782124,19.994557766079037,16.047008813782124,0.14125487556996294,13.674180866137757,-2.3728279476443674,0.37445763667707416,13.343627663961108,0.35000000000000003,13.356322567781197,0.3781613159876274,0.045020008793222294,0.35285035282559496,0.46791040737988177,13.704625568091895,-2.342383245690229,4,"[0.3532601406297242, 0.46791040737988177, 0.3626828186519444, 0.3541028604509916, 0.35285035282559496]"
beam_stiff,tvt_dense50,candidate_path,candidate_path,beam,dense,15.942217962914864,19.994557766079037,15.942217962914864,0.13081165030890085,13.576920386435258,-2.3652975764796054,0.3723775237483075,13.230270688503406,0.35000000000000003,13.24106353559095,0.37603308649323947,0.043981555443692165,0.35070867533750927,0.4635241619946786,13.580198747568213,-2.362019215346651,4,"[0.3510797737991957, 0.4635241619946786, 0.36293945966355584, 0.35070867533750927, 0.35191336167125803]"
exp192_beam_sm5,pf_medoid_k8_m7,candidate_path,candidate_path,pf_hard_window,pf_medoid,16.15293029030483,17.04335315378974,16.15293029030483,0.38055052997589806,13.792427615423083,-2.3605026748817473,0.456768019267888,13.769245379066028,0.45,13.769814002439986,0.45705348976569926,0.010261133565895274,0.4427338459113892,0.473832976712106,13.781057624875773,-2.3718726654290574,5,"[0.4427338459113892, 0.459268934360884, 0.45818092714426983, 0.473832976712106, 0.4512507646998472]"
beam_mean,pf_medoid_k8_m6,candidate_path,candidate_path,beam,pf_medoid,15.77432703246548,15.721455750271643,15.721455750271643,0.4399892769094516,13.362486519922745,-2.3589692303488974,0.5029975604242013,13.362393131198695,0.5,13.362486519922745,0.5028184290890849,0.012801299638541496,0.4812041478526358,0.5165464279975164,13.377479943006874,-2.343975807264769,5,"[0.49633701815455233, 0.513044253878957, 0.5165464279975164, 0.5069602975617625, 0.4812041478526358]"
exp106_pf_z_ms_scale_8,pf_medoid_k8_m6,candidate_path,candidate_path,pf_z_multiseed,pf_medoid,16.181265632748772,15.721455750271643,15.721455750271643,0.40365613542121687,13.363870702216,-2.3575850480556433,0.5241569176007099,13.357239946183821,0.5,13.363870702216,0.5232106862011269,0.024649776891978073,0.4959685385307724,0.5682026288941718,13.420438778019893,-2.30101697225175,4,"[0.4959685385307724, 0.5169725699689045, 0.5682026288941718, 0.5265782923918451, 0.5083314012199405]"
last_anchor,pf_medoid_k8_m6,candidate_path,candidate_path,aggregate_or_anchor,pf_medoid,15.909866082049096,15.721455750271643,15.721455750271643,0.4284414408582516,13.366159848189513,-2.35529590208213,0.5104204898169415,13.364998232634706,0.5,13.366159848189513,0.5102503904576949,0.009422647171229188,0.4953514699589324,0.5222005929612372,13.373463860592436,-2.347991889679207,5,"[0.5047302298932884, 0.5119537131876855, 0.5222005929612372, 0.5170159462873309, 0.4953514699589324]"
hmm_state_selfgr,pf_medoid_k8_m5,candidate_path,candidate_path,hmm_selfgr,pf_medoid,14.212950939176343,14.482404087953581,14.212950939176343,0.36772920069940324,11.865212466081939,-2.347738473094404,0.4851513932119232,11.862793168231438,0.5,11.865212466081939,0.4842114980886184,0.03376910420009621,0.44705627551624655,0.5437879667110781,11.97454880088792,-2.238402138288423,4,"[0.4961766655688039, 0.4713494495919481, 0.4626871330550158, 0.5437879667110781, 0.44705627551624655]"
beam_cons,tvt_densew,candidate_path,candidate_path,beam,dense,16.023008184955053,20.102567340486292,16.023008184955053,0.1376453970357945,13.688701189998152,-2.3343069949569006,0.3712144985389701,13.337562259984072,0.35000000000000003,13.347212387278505,0.3747145232702682,0.04330918764298517,0.3489556622631229,0.4609281406822323,13.67585419290427,-2.3471539920507833,4,"[0.3489556622631229, 0.4609281406822323, 0.36104647371452514, 0.35195692777357196, 0.35068541191788877]"
beam_stiff,pf_medoid_k8_m6,candidate_path,candidate_path,beam,pf_medoid,15.942217962914864,15.721455750271643,15.721455750271643,0.43063113480002285,13.390116178877625,-2.331339571394018,0.5122438127713691,13.388518151191942,0.5,13.390116178877625,0.5121061393967798,0.010911031828374874,0.4972811480442833,0.5280578119020698,13.3998812511304,-2.321574499141242,5,"[0.50276615714348, 0.516374696564692, 0.5280578119020698, 0.5160508833293739, 0.4972811480442833]"
exp106_pf_z_ms_scale_12,pf_medoid_k8_m6,candidate_path,candidate_path,pf_z_multiseed,pf_medoid,16.21320819557553,15.721455750271643,15.721455750271643,0.4063721153518836,13.39026626655595,-2.3311894837156935,0.5259254308216121,13.38266284662538,0.55,13.389219633070901,0.5249893785612767,0.02478548047332803,0.4971928904941939,0.5697011001135404,13.44621904657312,-2.275236703698523,4,"[0.4971928904941939, 0.5188678442413296, 0.5697011001135404, 0.529694317562196, 0.5094907403951239]"
beam_loose,pf_medoid_k8_m7,candidate_path,candidate_path,beam,pf_medoid,16.314849584612546,17.04335315378974,16.314849584612546,0.4058388735973074,13.985216387097024,-2.3296331975155216,0.46328572179233607,13.969258036755924,0.45,13.971348794967556,0.4636343357985881,0.01592190577124678,0.4411229606228503,0.4809660897317353,13.996262646525023,-2.318586938087522,5,"[0.448499988955955, 0.4809660897317353, 0.4702553188369966, 0.47732732084540336, 0.4411229606228503]"
exp192_beam_sm5,pf_medoid_k8_m6,candidate_path,candidate_path,pf_hard_window,pf_medoid,16.15293029030483,15.721455750271643,15.721455750271643,0.4121575209112064,13.392293837383944,-2.329161912887699,0.5230176640026973,13.386383134394444,0.5,13.392293837383944,0.5229967738266683,0.007087125608577721,0.512596416418695,0.531069853865834,13.391492052363779,-2.329963697907864,5,"[0.512596416418695, 0.5229959068386206, 0.5302880216432502, 0.531069853865834, 0.5180336703669416]"
beam_vcons,tvt_densew,candidate_path,candidate_path,beam,dense,16.047008813782124,20.102567340486292,16.047008813782124,0.14126497517979592,13.718235431237627,-2.3287733825444974,0.3715057004347787,13.370524272879175,0.35000000000000003,13.380387263601355,0.3751419186721484,0.04458820421659563,0.349611539112321,0.46404268358715156,13.726456631364202,-2.320552182417922,4,"[0.35039631755113554, 0.46404268358715156, 0.35951135626015807, 0.3521476968499759, 0.349611539112321]"
beam_stiff,tvt_densew,candidate_path,candidate_path,beam,dense,15.942217962914864,20.102567340486292,15.942217962914864,0.13068882474376647,13.620147836288494,-2.32207012662637,0.3694877730938257,13.256043605994112,0.35000000000000003,13.264270517303292,0.37307247204349236,0.043545624000799865,0.34829545444513543,0.45972532165787383,13.60092638206035,-2.341291580854513,4,"[0.34829545444513543, 0.45972532165787383, 0.3598535097950373, 0.348785570388037, 0.3487025039313785]"
beam_median,pf_medoid_k8_m6,candidate_path,candidate_path,beam,pf_medoid,15.987519271713838,15.721455750271643,15.721455750271643,0.4306754020320016,13.4095390493174,-2.3119167009542423,0.5147355500664291,13.407221133883828,0.5,13.4095390493174,0.5145720614707809,0.01187930655328912,0.49641644240907307,0.5294791145541641,13.420650984814765,-2.3008047654568777,5,"[0.5056551893883983, 0.5209963478095853, 0.5294791145541641, 0.5203132131926842, 0.49641644240907307]"
beam_vcons,pf_medoid_k8_m6,candidate_path,candidate_path,beam,pf_medoid,16.047008813782124,15.721455750271643,15.721455750271643,0.4299277799792368,13.43127911478754,-2.2901766354841033,0.5179713747384499,13.427819100527554,0.5,13.43127911478754,0.5178346605412276,0.010321804664860866,0.5020404326788415,0.5300887354597723,13.437994895791048,-2.2834608544805945,5,"[0.5097515663597638, 0.5239560609631336, 0.5300887354597723, 0.5233365072446274, 0.5020404326788415]"
hmm_state_selfgr,exp103_xy_likpf_scale_3,candidate_path,candidate_path,hmm_selfgr,xy_likpf,14.212950939176343,14.092583519763123,14.092583519763123,0.39207522541012474,11.807540206432076,-2.2850433133310464,0.5069947108255328,11.807035614933392,0.5,11.807540206432076,0.5057153174441272,0.036167755684933744,0.46325356814802315,0.5633360093447215,11.927378468417256,-2.1652050513458665,4,"[0.5305595358780879, 0.4858295641851165, 0.48559790966468724, 0.5633360093447215, 0.46325356814802315]"
last_anchor,tvt_dense50,candidate_path,candidate_path,aggregate_or_anchor,dense,15.909866082049096,19.994557766079037,15.909866082049096,0.1415373182278206,13.628602827113571,-2.2812632549355243,0.36971959485954314,13.273486750739172,0.35000000000000003,13.281728972391745,0.3734468154406257,0.04347276740466916,0.3485212447629102,0.46015370800416633,13.608984606900194,-2.300881475148902,4,"[0.35022261273468697, 0.46015370800416633, 0.3578661556880655, 0.3504703560132993, 0.3485212447629102]"
tvt_dense,pf_medoid_k8_m7,candidate_path,candidate_path,dense,pf_medoid,23.47039625126426,17.04335315378974,17.04335315378974,0.03841334744018559,14.765391628738032,-2.27796152505171,0.6606109379227341,14.03946443995352,0.65,14.042714454326441,0.659028583334912,0.02330835205338879,0.6138460473005968,0.6780435649582485,14.174091903228874,-2.869261250560868,5,"[0.673113054038314, 0.6138460473005968, 0.6604879577071257, 0.6780435649582485, 0.6696522926702754]"
beam_mean,tvt_dense50,candidate_path,candidate_path,beam,dense,15.77432703246548,19.994557766079037,15.77432703246548,0.12706173717991848,13.497800316413707,-2.276526716051773,0.3672266494013185,13.121331834390839,0.35000000000000003,13.127758534830072,0.3709685698622024,0.045334078564286666,0.3430893913020584,0.4611821173947543,13.493855622421636,-2.2804714100438446,4,"[0.347702464409443, 0.4611821173947543, 0.356711007566003, 0.3461578686387532, 0.3430893913020584]"
beam_cons,pf_medoid_k8_m6,candidate_path,candidate_path,beam,pf_medoid,16.023008184955053,15.721455750271643,15.721455750271643,0.435984727193031,13.449483632860556,-2.271972117411087,0.516838531405354,13.446487108389004,0.5,13.449483632860556,0.516692903472566,0.011123486573596998,0.5023723464051749,0.5328908251072391,13.458246300801916,-2.263209449469727,5,"[0.5064229172832398, 0.5185959543128046, 0.5328908251072391, 0.5231824742543717, 0.5023723464051749]"
beam_mid,pf_medoid_k8_m6,candidate_path,candidate_path,beam,pf_medoid,16.081738799175714,15.721455750271643,15.721455750271643,0.43109045166890975,13.45148936478825,-2.269966385483393,0.5199062604093126,13.447249594369628,0.5,13.45148936478825,0.5198305820105034,0.010191207879045356,0.5054010978883683,0.5342441677541993,13.457184197521574,-2.2642715527500688,5,"[0.5119691697028148, 0.5260620858934179, 0.5342441677541993, 0.5214763888137168, 0.5054010978883683]"
